section_id,year,term,prompt_type,comment_text
F2018-21,2018,Fall,growth,"Probably made this entire semester more stressful overall. The amount of time and work needed to review the material that the professor didn't teach well in
class was a detriment to my physical and mental health as well as hindering my intellectual growth and capabilities in all my other classes."
F2018-21,2018,Fall,growth,To understand how to work through problems given certain limits.
F2018-21,2018,Fall,growth,In a lot of ways
F2018-21,2018,Fall,growth,"Questions, thoughts, and other topics discussed in class were very ambiguous. Provide more detail when going over answers to question. Do not just say and
then you do this, and then not show the answer."
F2018-21,2018,Fall,growth,By challenging us through this lectures.
F2018-21,2018,Fall,other,"maybe try cut down the points for each question in the exam,5 is way too much for people to make minor mistake when they actually know the answers"
F2018-21,2018,Fall,other,N/A.
F2018-21,2018,Fall,other,NA
F2018-21,2018,Fall,other,None.
F2018-21,2018,Fall,other,well set up course
F2018-21,2018,Fall,other,n/a
F2018-21,2018,Fall,other,N/A
F2018-21,2018,Fall,other,"I did not have a recitation unlike some other sections and some of the material that was taught in recitation but was not taught in class was on the exam and that
was unfair."
F2018-21,2018,Fall,other,Overall this is a very interesting course and it teaches a lot of real life skills.
F2018-21,2018,Fall,other,N/A
F2018-21,2018,Fall,other,teacher doesnt respond to emails
F2018-21,2018,Fall,other,respectful teacher! very patient! nice guy!
F2018-21,2018,Fall,other,"He is very nice to look at, and funny!"
F2018-21,2018,Fall,other,"Every class should have a recitation. The recitation teachers teach a lot better than the professor and give all their students hints. My section did not have a
recitation TA. I started going to another classes TA and my grade improved tremendously. Being in the class without a recitation TA put students at a huge
disadvantage and it is not fair at all. I bet there is is a clear difference in grades between the sections with TAs and without."
F2018-21,2018,Fall,other,"Great class, interesting material. Professor is down-to-earth and humorous, which I sincerely appreciate. Very realistic and sociable which is a breath of fresh air
in the business school"
F2018-21,2018,Fall,other,thank you for good semester
F2018-21,2018,Fall,other,N/A
F2018-21,2018,Fall,other,N/A
F2018-21,2018,Fall,other,"When I would look back at my class notes to complete homeworks, most problems would stop in the middle of completing the problem, or the problem would
just be set up and not solved, so when I would need help to complete the homework problems I wouldn't know how. At first I though it was me taking poor notes,
but when I compared with a friend in different section, she had the same thing. One of the most useful things that the professor posted was the steps and solutions
to completing problems on powerpoints. However, he only did this for the first midterm."
F2018-21,2018,Fall,other,Thanks for a great semester!
F2018-21,2018,Fall,other,N/A
F2018-21,2018,Fall,other,no
F2018-21,2018,Fall,other,"High probability of being the worst professor I've ever had to take in a class. Has a strong accent which makes learning difficult, wouldn't be as bad if he gave
proper notes in class on either the board or the PowerPoints. Sometimes sounds like he has no idea what he's doing at all whatsoever cause he stares at Excel for a
good 5 minutes before showing the next step. I'd read the textbooks to get a grasp of the lesson beforehand but leave the classroom confused and to be honest
more than annoyed. I felt my time was wasted attending lectures when the professor didn't teach well, wasn't prepared, and couldn't explain processes. While I
didn't do as well as I had hoped, where I am partially to blame, I do believe that having this professor made everything much more difficult as in I did not have a
path to success whatsoever."
F2018-21,2018,Fall,other,None
F2018-21,2018,Fall,other,"Great guy, very nice, but needs to be more descriptive"
F2018-20,2018,Fall,best,The content. I find this stuff really interesting.
F2018-20,2018,Fall,best,useful in supply chain field
F2018-20,2018,Fall,best,The examples were helpful.
F2018-20,2018,Fall,best,Nothing. the subject matter is not easy is awful.
F2018-20,2018,Fall,best,professor is perfect
F2018-20,2018,Fall,best,The professor. He was really caring and understanding and quite approachable. Rutgers did well with this guy
F2018-20,2018,Fall,best,It is not very stressful and gives a lot of extra study material.
F2018-20,2018,Fall,best,The material
F2018-20,2018,Fall,best,Material was interesting
F2018-20,2018,Fall,best,The course material was interesting.
F2018-20,2018,Fall,best,I enjoyed all the practice problems the professor did during the lectures which made studying for exams very useful.
F2018-20,2018,Fall,best,Learning about Excel
F2018-20,2018,Fall,best,Professor goes through a number of different problems and shows their application to the real world.
F2018-20,2018,Fall,best,he was a good teacher
F2018-20,2018,Fall,best,Really kind and works well with students.
F2018-20,2018,Fall,best,Made me think more than I usually do for other courses
F2018-20,2018,Fall,best,"I really liked the amount of work given. It was manageable, and relevant to real life scenarios."
F2018-20,2018,Fall,best,The ability to effectively prepare for the exams with the material given to us.
F2018-20,2018,Fall,best,The professor was very friendly and was very considerate of students. He always made sure he was available and answered questions clearly.
F2018-20,2018,Fall,best,"I like how clear and structured the course is. I know what to expect and what to study and there's a lot of clarity from professor. Also, I appreciate the speed and
pace of the class. The professor really takes his time going through each problem which is extremely helpful in terms of learning the material."
F2018-20,2018,Fall,best,The professor is willing to help no matter what the circumstances.
F2018-20,2018,Fall,best,"Hands down best prof I’ve ever had in RU. I am ass at computers and understanding a lot of numbers this man broke it down perfectly. Failed the first Midterm
and he helped me out so much in class just taking his time explaining and I got a 90 on the second midterm. His teaching style is amazing."
F2018-20,2018,Fall,best,Learning different methods and playing with Excel
F2018-20,2018,Fall,best,The homework problems really helped me understand the concepts that were taught.
F2018-20,2018,Fall,best,the professor
F2018-20,2018,Fall,best,"Professor Ely was a very knowledgeable professor and did a lot of examples in class so everything was very thorough. He was very friendly and explained things
well"
F2018-20,2018,Fall,best,"it gives interesting approaches to try different situations professor always prepared, links material to real wold situations"
F2018-20,2018,Fall,best,I like the real life examples that were used in this course that were helpful to understand the theory and the concepts
F2018-20,2018,Fall,best,Romulo is the man
F2018-20,2018,Fall,best,The professor really tries to help his students
F2018-20,2018,Fall,best,The professor's genuine interest in the students. Making sure we understand the material
F2018-20,2018,Fall,best,It is helpful for future studies on business
F2018-20,2018,Fall,change,"The exams seem to cover a lot of core concepts, but in class we learn a lot about understanding how to solve the problems. Maybe having the focus of the exams
and the class to be similar so that we are more prepared for the exams."
F2018-20,2018,Fall,change,"make lecture more interesting, make the points clear, sometimes I don't understand what is going on until I self-teach myself with youtube videos."
F2018-20,2018,Fall,change,"the matter is just awful. instrucor amazing and defintedly cares about his students. this is someone who should be teaching this course. unlike the dean who
teaches over the summer I have never in my life experienced so much misery in my life, had to end up with a W because the suppose ""dean"" who is there to helps
and guide student student to succeed was more interested in failing you. so much misery."
F2018-20,2018,Fall,change,Better study guides they were just a bit vague
F2018-20,2018,Fall,change,I would provide more questions that help understand how to do homework. I would also go over homework problems in class.
F2018-20,2018,Fall,change,The professor often cancelled office hours and was hard to get in contact with and the HW was very hard
F2018-20,2018,Fall,change,"Lecture is pretty boring, maybe make some more examples to work on for the exam"
F2018-20,2018,Fall,change,"Improve the lectures and include more recitation work/notes in them (this was a 3 hour lecture every week, no recitation)."
F2018-20,2018,Fall,change,"The professor was not responsive via email. I sent multiple follow up emails and received no response. I wanted to make an appointment for office hours since
his hours did not fit with my work schedule and the professor made no accommodations to try to help me when I was reaching out for help regarding my first
exam grade. I would suggest for the professor to be more available to students when they are seeking help. I would also focus less on excel in the lectures as it
does not pertain to the material we are being tested on."
